Generation,Max Distance,Min Distance,Total Distance
477,280,0,803196
478,280,0,805450
479,280,0,806944
480,280,0,808536
481,280,0,810300
482,280,0,811971
483,280,0,813797
484,280,0,815744
485,280,0,817773
486,280,0,818949
487,280,0,820565
488,280,0,822063
489,280,0,823993
490,280,0,825912
491,280,0,827872
492,280,0,829422
493,280,0,831312
494,280,0,833448
495,280,0,835491
496,280,0,837025
497,280,0,838845
498,280,0,840408
499,280,0,841950
500,280,0,843924
501,280,0,845411
502,280,0,846888
503,280,0,848283
504,280,0,850079
505,280,0,851784
506,280,0,852972
507,280,0,854635
508,280,0,855981
509,280,0,857241
510,280,0,858816
511,280,0,860166
512,280,0,861430
513,280,0,863365
514,280,0,864632
515,280,0,866148
516,280,0,867779
517,280,0,869552
518,280,0,870949
519,280,0,872754
520,280,0,873798
521,280,0,875515
522,280,0,877221
523,280,0,878503
524,280,0,879751
525,280,0,881256
526,280,0,883116
527,280,0,884668
528,280,0,886249
529,280,0,888092
530,280,0,889822
531,280,0,891034
532,280,0,892213
533,280,0,894022
534,280,0,895838
535,280,0,897103
536,280,0,898945
537,280,0,900268
538,280,0,902022
539,280,0,903308
540,280,0,905645
541,280,0,907828
542,280,0,909330
543,280,0,911294
544,280,0,912404
545,280,0,913668
546,280,0,915449
547,280,0,917828
548,280,0,919670
549,280,0,921405
550,280,0,923651
551,280,0,925681
552,280,0,927910
553,280,0,928868
554,280,0,930753
555,280,0,932400
556,280,0,933582
557,280,0,935300
558,280,0,936866
559,280,0,938797
560,280,0,939697
561,280,0,941076
562,280,0,942397
563,280,0,943526
564,280,0,945571
565,280,0,947061
566,280,0,948641
567,280,0,950788
568,280,0,952514
569,280,0,953836
570,280,0,955197
571,280,0,956633
572,280,0,958307
573,280,0,960304
574,280,0,962275
575,280,0,963337
576,280,0,965283
577,280,0,966671
578,280,0,968657
579,280,0,970793
580,280,0,973096
581,280,0,974770
582,280,0,976512
583,280,0,978402
584,280,0,980044
585,280,0,982006
586,280,0,983629
587,280,0,985073
588,280,0,986887
589,280,0,989333
590,280,0,990890
591,280,0,993207
592,280,0,994989
593,280,0,997206
594,280,0,998409
595,280,0,1000188
596,280,0,1001901
597,280,0,1003831
598,280,0,1005421
599,280,0,1006878
600,280,0,1008268
601,280,0,1009993
602,280,0,1011002
603,280,0,1013114
604,280,0,1014681
605,280,0,1016523
606,280,0,1018574
607,280,0,1020301
608,280,0,1021886
609,280,0,1023313
610,280,0,1025223
611,280,0,1026961
612,280,0,1028850
613,280,0,1030670
614,280,0,1032413
615,280,0,1033880
616,280,0,1035374
617,280,0,1037182
618,280,0,1039277
619,280,0,1041104
620,280,0,1042870
621,280,0,1044398
622,280,0,1045929
623,481,0,1047664
624,481,0,1048964
625,481,0,1049950
626,481,0,1051478
627,481,0,1053167
628,481,0,1054740
629,481,0,1056557
630,481,0,1058740
631,481,0,1060424
632,481,0,1062107
633,481,0,1063990
634,481,0,1065268
635,481,0,1066815
636,481,0,1068154
637,481,0,1069577
638,481,0,1071000
639,481,0,1072656
640,481,0,1073947
641,481,0,1075110
642,481,0,1076299
643,481,0,1078123
644,481,0,1079378
645,481,0,1081048
646,481,0,1082557
647,481,0,1083957
648,481,0,1086384
649,481,0,1087689
650,481,0,1089435
651,481,0,1091044
652,481,0,1092526
653,481,0,1094151
654,481,0,1095753
655,481,0,1097659
656,481,0,1100008
657,481,0,1102472
658,481,0,1104365
659,481,0,1105777
660,481,0,1107506
661,481,0,1109148
662,481,0,1111359
663,481,0,1112897
664,481,0,1114376
665,481,0,1116318
666,481,0,1118702
667,481,0,1119731
668,481,0,1121358
669,481,0,1122706
670,481,0,1124465
671,481,0,1126793
672,481,0,1128932
673,481,0,1131353
674,481,0,1132809
675,481,0,1134643
676,481,0,1137066
677,481,0,1138518
678,481,0,1140170
679,481,0,1141653
680,481,0,1143174
681,481,0,1144478
682,481,0,1146159
683,481,0,1148214
684,481,0,1150263
685,481,0,1151909
686,481,0,1153720
687,481,0,1155572
688,481,0,1157663
689,481,0,1159321
690,481,0,1161384
691,481,0,1163470
692,481,0,1166666
693,481,0,1168085
694,481,0,1170171
695,481,0,1171866
696,481,0,1174141
697,481,0,1176938
698,481,0,1178944
699,481,0,1180541
700,481,0,1182156
701,481,0,1184118
702,481,0,1185716
703,481,0,1187955
704,481,0,1189298
705,481,0,1192053
706,481,0,1194672
707,481,0,1196913
708,481,0,1199083
709,481,0,1200916
710,481,0,1203342
711,481,0,1205335
712,481,0,1206980
713,481,0,1209122
714,481,0,1211767
715,481,0,1213330
716,481,0,1214764
717,481,0,1216620
718,481,0,1218300
719,481,0,1220362
720,481,0,1222408
721,481,0,1224288
722,481,0,1225960
723,481,0,1227507
724,481,0,1229110
725,481,0,1231547
726,481,0,1233853
727,481,0,1235229
728,481,0,1237270
729,481,0,1239311
730,481,0,1240713
731,481,0,1243078
732,481,0,1244798
733,481,0,1247059
734,481,0,1248701
735,481,0,1250656
736,481,0,1252047
737,481,0,1253728
738,481,0,1255642
739,481,0,1257594
740,525,0,1260870
741,525,0,1263500
742,525,0,1265407
743,525,0,1266893
744,525,0,1268635
745,525,0,1270357
746,525,0,1272023
747,525,0,1273851
748,525,0,1276479
749,525,0,1278302
750,525,0,1279975
751,525,0,1282068
752,525,0,1284810
753,525,0,1286755
754,525,0,1288840
755,525,0,1291252
756,525,0,1292928
757,525,0,1295290
758,525,0,1297556
759,525,0,1299682
760,525,0,1301557
761,525,0,1303475
762,525,0,1305408
763,525,0,1306975
764,525,0,1310577
765,525,0,1312295
